block_num, xor_spent, pswap_gross_burn, pswap_reminted_lp, pswap_reminted_parliament, pswap_net_burn
714384, 342690467833746380, 1017175495301624542486, 897664494832150770115, 101717549530162454248, 17793450939311318123
714613, 61059614465494023, 181206443685380214656, 159915954997453837095, 18120644368538021465, 3169844319388356096
714772, 30702270770237052, 91072632438248538116, 80372235635181402627, 9107263243824853811, 1593133559242281678
714831, 14550267506669125, 43165532892517804974, 38093884936377210514, 4316553289251780497, 755094666888813963
715326, 12899799595916327, 38268841496486205150, 33772520502539551448, 3826884149648620515, 669436844298033187
715600, 51751550427554216, 154035464209132591164, 135937375412808975630, 15403546420913259116, 2694542375410356418
715849, 250727563543813233, 744504665287815041820, 657030578649153789111, 74450466528781504182, 13023620109879748527
715912, 90882046369749612, 270418362233310634883, 238646097599432268458, 27041836223331063488, 4730428410547302937
716969, 2200144418037449, 6609715958527359814, 5833120601412104727, 660971595852735981, 115623761262519106
717389, 23380025, 70110949709, 61873403894, 7011094970, 1226450845
717453, 3398327849010155, 10185835637904968215, 8989071251300599784, 1018583563790496821, 178180822813871610
717646, 8991002917071725, 26940353229993954125, 23775050307942274472, 2694035322999395412, 471267599052284241
717778, 22464587838031958, 67411361357332417522, 59490998277375359790, 6741136135733241752, 1179226944223815980
717810, 1845302412675505, 5523452326834590935, 4874485342597814342, 552345232683459093, 96621751553317500
718070, 4197, 12719044, 11224645, 1271904, 222495
718201, 1559357443458588, 4728200785842228496, 4172670290911267543, 472820078584222849, 82710416346738104
718355, 18007405969443455, 54606050843322483926, 48190222111587995322, 5460605084332248392, 955223647402240212
718823, 48333779515832598, 146533938866375293018, 129317226787148260715, 14653393886637529301, 2563318192589503002
718903, 10112391176232367, 30668091865871303028, 27064805748274486021, 3066809186587130302, 536476931009686705
722007, 4359340990343624566, 13461107736142936461201, 11874716189438491399248, 1346110773614293646120, 240280773090151415833
722059, 32229617712994873527, 98943388392734394832694, 87282910070650646401661, 9894338839273439483269, 1766139482810308947764
722746, 73736731077345103417, 226583831417064299235220, 199880926884563271570349, 22658383141706429923522, 4044521390794597741349
723170, 13043069373800391330, 40228718236398745728713, 35487763792239153544584, 4022871823639874572871, 718082620519717611258
724885, 5325184144988139, 16750643300237342540, 14776579987304371721, 1675064330023734254, 298998982909236565
725645, 14411688763119653, 45754464397336980969, 40362300768110817761, 4575446439733698096, 816717189492465112
725725, 2309099758470378, 7405105105747157261, 6532413469034854777, 740510510574715726, 132181126137586758
725824, 188450462548263, 633814793781707244, 559119720334533045, 63381479378170724, 11313594069003475
725845, 1430143042048730, 4805440845870450780, 4239119642184618155, 480544084587045078, 85777119098787547
726109, 969186087322734, 3248729664244247250, 2865866873313062711, 324872966424424725, 57989824506759814
726702, 4003586820519807, 13303492005466926297, 11735675472622649032, 1330349200546692629, 237467332297584636
727660, 21496091620225851, 70570306838014461907, 62253596177154457571, 7057030683801446190, 1259679977058558146
728266, 2794768536358697, 9023566793160765199, 7960139446586769020, 902356679316076519, 161070667257919660
728784, 544568508605238034, 1749443158285188618722, 1543271282081279140005, 174944315828518861872, 31227560375390616845
728812, 11173391258713427, 35960311977905695994, 31722389211309509721, 3596031197790569599, 641891568805616674
729013, 155691533240267789, 500356528300695385946, 441389511440458434712, 50035652830069538594, 8931364030167412640
729172, 149567997846575025, 479683654865088012075, 423152936139237389851, 47968365486508801207, 8562353239341821017
729231, 8628868313527893, 27685929641365056113, 24423142833130184250, 2768592964136505611, 494193844098366252
729726, 8068865546988871, 25761102765726008289, 22725156804785198212, 2576110276572600828, 459835684368209249
730000, 45021595384377691, 143928133693847553366, 126966203138027619201, 14392813369384755336, 2569117186435178829
730249, 424356206875868581, 1198598936310880202316, 1057344051666642970473, 119859893631088020231, 21394991013149211612
730312, 29420273453472992, 83099979648593474363, 73306647047006733409, 8309997964859347436, 1483334636727393518
730859, 62503291414093140, 176801162560881004591, 155965145553081178199, 17680116256088100459, 3155900751711725933
731371, 2159388820275, 6119009432061108, 5397884170492706, 611900943206110, 109224318362292
731789, 644822727675932, 1830834116634998336, 1615070315989563782, 183083411663499833, 32680388981934721
731818, 33059142347964269, 93862770935468916925, 82801043380723905065, 9386277093546891692, 1675450461198120168
731853, 5810295668983145, 16503182605060665183, 14558282535054265791, 1650318260506066518, 294581809500332874
732046, 11728912825127039, 33754227626289276459, 29776291900531085228, 3375422762628927645, 602512963129263586
732178, 10406462392733516, 29985581846822225964, 26451781026174226634, 2998558184682222596, 535242635965776734
732207, 5700000000000000, 16425465205142089877, 14489724130716094584, 1642546520514208987, 293194553911786306
732210, 7604516240013233, 21913825354320564795, 19331281036313886233, 2191382535432056479, 391161782574622083
732470, 9000000000000000, 26069162829322556784, 22996911989886893467, 2606916282932255678, 465334556503407639
732580, 32266683968459382, 93513757957758212813, 82493161582436407432, 9351375795775821281, 1669220579545984100
732601, 9756773845072600, 28277641507641710836, 24945121455966135213, 2827764150764171083, 504755900911404540
732755, 68971732886648052, 200193717280007751129, 176600887698558837658, 20019371728000775112, 3573457853448138359
733223, 15535822440669927, 45302621602400208159, 39963707646557343627, 4530262160240020815, 808651795602843717
733303, 2321614590823620, 6800233983741093117, 5998826408757205293, 680023398374109311, 121384176609778513
736407, 16455026406255962322, 48463718469419015729184, 42734967700304402136884, 4846371846941901572918, 882378922172712019382
736459, 48549086740576788335, 142813620323664361220108, 125932050706064968073362, 14281362032366436122010, 2600207585232957024736
737146, 56431433069902326766, 165076618107293781461638, 145563406310684905436402, 16507661810729378146163, 3005549985879497879073
737570, 24895192062141040933, 72641644182613973877274, 64054893348719723867163, 7264164418261397387727, 1322586415632852622384
738515, 30000000000000, 87537066104371154, 77189572131371752, 8753706610437115, 1593787362562287
739060, 1245721700799808, 3610565304654413449, 3183771211687129198, 361056530465441344, 65737562501842907
739285, 1383416931147373, 4016323490750035802, 3541565939878946319, 401632349075003580, 73125201796085903
739658, 702326745149374, 2049621467867014117, 1807341863014857979, 204962146786701411, 37317458065454727
740045, 7651028242710319, 22296896664171993470, 19661247400190214637, 2229689666417199347, 405959597564579486
740097, 1636648717552511, 4763060695560030584, 4200033579919966048, 476306069556003058, 86721046084061478
740125, 700219764913926, 2036472393761730694, 1795747101512337793, 203647239376173069, 37078052873219832
740224, 601327360948482, 1748228385215471610, 1541575552484306357, 174822838521547161, 31829994209618092
741102, 1956603100820584, 5663712125952882612, 4994221706680370217, 566371212595288261, 103119206677224134
742060, 17779792992227252, 50740902368040726367, 44742972521821736225, 5074090236804072636, 923839609414917506
743184, 300852291535209675, 860134576280695021440, 758460648422282905040, 86013457628069502144, 15660470230342614256
743212, 10284732068795910, 29387379279489954752, 25913585336999285670, 2938737927948995475, 535056014541673607
743392, 634945879058625, 1812169377671415183, 1597958272045010208, 181216937767141518, 32994167859263457
743413, 68896185405743779, 196815447427882243804, 173550483833774567410, 19681544742788224380, 3583418851319452014
743572, 161103099064099210, 460791561204323723313, 406322773129044228951, 46079156120432372331, 8389631954847122031
743574, 622276581426541, 1779849849234686515, 1569459138106201926, 177984984923468651, 32405726205015938
743631, 4303204150388670, 12311290300036900744, 10856009607540438817, 1231129030003690074, 224151662492771853
744126, 3143333469970225, 9052442570629922906, 7982380491683471609, 905244257062992290, 164817821883459007
744400, 100539361320672560, 289457646709645792356, 255241726665038692178, 28945764670964579235, 5270155373642520943
744649, 104804263917620901, 301925272783899049117, 266235592063932694218, 30192527278389904911, 5497153441576449988
744712, 165896080689631130, 477528534922659594906, 421081319395056772170, 47752853492265959490, 8694362035336863246
745259, 70994745589138599, 205042854717666784739, 180805353990055547115, 20504285471766678473, 3733215255844559151
746173, 13420389227699, 41904132415052111, 36950770634666046, 4190413241505211, 762948538880854
746189, 515410809472537, 1608257466876558660, 1418150176489481290, 160825746687655866, 29281543699421504
746218, 150720535378520624, 466553733758784274785, 411403816552359662015, 46655373375878427478, 8494543830546185292
746253, 9228736806690924, 28520795350123989250, 25149437694171882852, 2852079535012398925, 519278120939707473
746446, 25224809191507453, 76355639410426923275, 67329868342638587955, 7635563941042692327, 1390207126745642993
746578, 16822028689809577, 50561260441351285318, 44584565528360473934, 5056126044135128531, 920568868855682853
746870, 127496344471632197, 379698761671351882345, 334815710150466390388, 37969876167135188234, 6913175353750303723
746980, 14465546758576559, 43011746974497486267, 37927457399883061907, 4301174697449748626, 783114877164675734
747001, 11872349292034938, 35168625266875291575, 31011447579953763983, 3516862526687529157, 640315160233998435
747155, 227519831009417536, 670490847951559012065, 591234136287749075925, 67049084795155901206, 12207626868654034934
747623, 35102567864708253, 104769260277870485224, 92384800328204248777, 10476926027787048522, 1907533921879187925
747703, 81277820658188951, 242381999465426494222, 213730750454616824619, 24238199946542649422, 4413049064267020181
750807, 18938729645630033772, 56078450270723580488326, 49429564892825509891308, 5607845027072358048832, 1041040350825712548186
750859, 32114322136891009389, 95002352003310870652110, 83738493140390320584113, 9500235200331087065211, 1763623662589463002786
751546, 76980661739161911183, 227189498173483143200053, 200253002512042287809681, 22718949817348314320005, 4217545844092541070367
751970, 24285837924881451317, 71037514852079202320254, 62615022941157283776355, 7103751485207920232025, 1318740425713998311874
752893, 921868975316145, 2645118952665049658, 2331503069161270710, 264511895266504965, 49103988237273983
752915, 4336242954904620, 12437695714448485285, 10963032759760615075, 1243769571444848528, 230893383243021682
752931, 737392858710605, 2114751512856626832, 1864018114486293728, 211475151285662683, 39258247084670421
752966, 3315432138618784, 9508987991380239736, 8381564339170232991, 950898799138023973, 176524853071982772
753685, 10576335697084231, 29966319392243041503, 26413392699821137530, 2996631939224304150, 556294753197599823
